year,month,day,Vancouver,Portland,San Francisco,Seattle,Los Angeles,San Diego,Las Vegas,Phoenix,Albuquerque,Denver,San Antonio,Dallas,Houston,Kansas City,Minneapolis,Saint Louis,Chicago,Nashville,Indianapolis,Atlanta,Detroit,Jacksonville,Charlotte,Miami,Pittsburgh,Philadelphia,New York,Boston
2014,10,10,286.32327743141667,285.96366666666665,288.940875,286.240875,290.5315,290.02095833333334,290.162875,292.79725,285.50129166666665,281.70441666666665,300.500375,299.516,299.8845,284.0180833333333,277.50545833333337,287.6044166666667,284.53879166666667,292.1951666666667,283.9825416666667,294.74804166666667,281.253375,298.55025,293.4365833333333,301.2950416666667,283.390875,285.8544166666667,285.8896769729167,286.05025
2014,10,11,286.4504166666667,287.6015625,288.7786458333333,287.93906250000003,290.8213541666667,290.35260416666665,289.5265625,294.59947916666664,283.9578125,280.4609375,296.80052083333334,291.97239583333334,298.2786458333333,283.0755208333333,276.98072916666666,283.7026041666667,284.56822916666664,290.1453125,283.0828125,296.5932291666667,281.27447916666665,298.33177083333334,295.57656249999997,301.4609375,283.20677083333334,284.5651041666667,285.0991666666667,283.9869791666667
2014,10,12,285.235,286.0305,290.38883333333337,285.5055,291.433625,290.57425,288.9284166666667,294.521125,284.0555,280.77841666666666,292.92425,289.0950833333333,294.2513333333333,285.41175,281.05966666666666,284.7409166666667,284.79716666666667,290.21591666666666,282.952375,295.38675,281.727375,298.30654166666665,289.98883333333333,300.2919583333333,282.30654166666665,282.3919583333333,283.48291666666665,283.35758333333337
2014,10,13,285.90443722441665,284.82620833333334,291.8668333333333,286.4855833333333,290.4626666666667,290.61475,287.82620833333334,293.43766666666664,283.2282916666667,276.2439166666667,296.8689166666667,292.46475,296.6637083333333,285.80225,283.67725,291.31891666666667,288.25641666666667,293.97204166666666,291.35016666666667,294.971,287.86266666666666,299.43870833333335,290.22204166666666,300.74079166666667,287.355375,285.1012083333333,285.6429166666667,285.4001666666667
2014,10,14,284.9844166666667,286.0666458333333,289.0166458333333,286.29685416666666,289.92133333333334,289.9103958333333,286.7505,292.6770625,280.9275833333333,276.7364375,291.2072708333333,288.016125,288.8145625,285.288,284.0208125,287.7895625,289.60935416666666,291.33539583333334,290.5057083333333,295.06352083333337,291.0577916666667,300.05414583333334,295.3478958333333,301.4255,293.30570833333337,293.39320833333335,292.69174960566664,289.8551875
2014,10,15,284.4491137459167,284.2561875,289.71139583333337,284.8416041666667,289.40775,288.1520208333333,288.542125,293.6102916666667,282.04108333333335,282.0259791666667,291.3113333333333,288.2556666666667,290.11341666666664,283.914,282.10925000000003,284.6051458333333,286.21764583333334,286.1030625,284.68691666666666,287.6832083333333,288.1223333333333,295.8811875,292.0061875,300.73066666666665,290.7515,295.04622916666665,295.29041666666666,292.2603541666667
2014,10,16,285.11083333333335,284.8330416666667,287.94554166666666,285.31104166666665,287.25179166666663,287.38304166666666,288.366375,294.1307708333333,284.6620833333333,283.003875,292.57972916666665,291.444375,293.1099375,285.316375,283.08089583333333,285.50283333333334,285.99033333333335,285.64345833333334,285.19541666666663,287.27243749999997,286.5195,293.4986666666667,288.6195,297.4674166666667,286.772625,292.13402083333335,293.7895833333333,291.6516666666667
2014,10,17,285.29125,284.42177083333337,287.6123958333333,286.2853125,286.8728125,288.1926041666666,287.1905208333333,294.28739583333333,285.92072916666666,280.0321875,294.28739583333333,295.4509375,295.5748958333333,287.1592708333333,285.5644791666667,288.6373958333333,286.81864583333333,287.8519791666667,286.64052083333337,287.51552083333337,286.4894791666667,293.53843750000004,287.5655208333333,295.5186458333333,286.9446875,288.0071875,290.1716666666667,289.8353125
2014,10,18,286.68814333200004,287.1415416666667,290.52539583333333,288.2795625,287.7144583333333,287.64310416666666,291.58320833333335,294.12122916666664,285.7076875,280.3983125,295.57227083333333,293.96497916666664,296.65039583333333,284.29727083333336,280.63320833333336,285.46654166666667,283.8290416666667,287.3759166666667,284.5503958333333,290.3483125,283.12122916666664,294.9097708333333,290.47435416666667,295.61758333333336,285.9358125,289.37904166666664,289.0629166666667,289.9108125
2014,10,19,288.075465609,286.82047916666664,289.09443749999997,288.34964583333334,288.4465208333333,289.3064166666667,290.02360416666664,294.20120833333334,285.63141666666667,282.6835,298.0876666666667,290.6652708333333,295.5600625,283.0621458333333,281.41839583333336,281.7204791666667,281.65277083333336,283.76370833333334,279.7418333333333,287.6345416666667,279.14495833333336,295.2626666666667,286.65485416666667,296.89964583333335,281.19339583333334,284.2756875,285.1047180932083,285.1611041666667
2014,10,20,287.8034166666667,286.98729166666664,288.276875,287.99614583333334,289.32947916666666,290.014375,289.69979166666667,294.2159375,285.00291666666664,282.683125,296.14197916666666,291.59250000000003,295.73,288.45187500000003,283.91697916666664,287.82374999999996,285.72375,284.7346875,284.27479166666666,286.95447916666666,283.04197916666664,295.1190625,286.5310416666667,298.66802083333334,280.39770833333336,280.13989583333336,281.0095833333333,281.2128125
2014,10,21,285.64,284.53183333333334,287.7906875,286.12870833333335,288.84433333333334,290.90214583333335,290.61725,294.0094375,286.1505833333334,283.6193333333333,295.36047916666666,292.6375625,294.7776666666667,286.5125625,279.91464583333334,285.6276666666667,283.79225,286.23391666666663,282.67245833333334,288.18860416666666,282.5313125,296.3224583333333,288.2125625,299.29745833333334,282.9281875,286.15475,286.115,285.2099583333333
2014,10,22,286.11438133966664,285.34566666666666,287.74722916666667,286.79358333333334,288.72066666666666,288.43733333333336,287.18420833333334,293.42587499999996,285.02014583333334,283.62639583333333,295.82170833333333,293.1857708333333,294.89827083333336,288.27795833333334,281.97222916666664,282.20243750000003,282.5263958333333,283.70764583333334,279.7055625,286.9045208333333,281.8243125,293.41077083333334,285.57535416666667,297.43681250000003,281.63264583333336,285.0493125,285.83080654024997,285.74931250000003
2014,10,23,284.1466666666667,284.3960625,288.9616875,284.6861666666667,290.53408333333334,290.67210416666666,287.59710416666667,293.26897916666667,285.01064583333334,280.785125,296.935125,293.7945,293.46897916666666,290.5554375,286.8648125,281.2023125,282.6304375,282.15075,279.06325,285.17158333333333,280.22939583333334,292.2991875,284.910125,297.153875,282.603875,283.4262708333333,284.3225,286.4835625
2014,10,24,282.955,281.8587708333333,288.29158333333334,283.41397916666665,290.62283333333335,291.73168749999996,288.4785625,293.67231250000003,284.7249166666667,282.97647916666665,295.12179166666664,293.29783333333336,292.34939583333335,290.55564583333336,285.30460416666665,287.0374166666667,285.9061666666667,284.67752083333335,281.5072083333333,286.57283333333334,280.99210416666665,290.99783333333335,284.8816875,296.4025208333333,280.6535625,285.41710416666666,286.115,284.65304166666664
2014,10,25,282.87791666666664,282.89945833333337,290.25166666666667,284.06416666666667,290.00375,291.2437291666667,288.60166666666663,295.1204166666667,285.57758333333334,283.24477083333335,295.65622916666666,295.4801875,293.43135416666667,292.18916666666667,285.4709375,291.0459375,287.4042708333333,286.06925,286.7708125,287.1933333333333,284.69645833333334,291.04333333333335,286.1308333333333,296.8745833333333,282.76572916666663,285.2813541666667,286.7191666666667,284.52979166666665
